,name,price,review_cnt,link
364,빅사이즈 꿀고구마 왕 10kg 튀김용,"24,900원","1,404",https://cr.shopping.naver.com/adcr.nhn?x=BGYfcdB5Yhr0cTUKoYRg%2Bv%2F%2F%2Fw%3D%3Ds9WYq02t8vclqA0X9x08qKPQKSmR%2BcyCJsGFFNaIFkL%2BL00Wmf%2Bc%2FkOFzXHXxNt3OPXS2wuPFiiVMEJ%2BQStke2%2F9ob2qHybJ7LWrxys6wqZW27qwsQnTq2q%2BfhoximrN3XiWKaTVoAXf%2BPZpjFHMxGyK8Z%2BZIVL0dkI7uMY7ppHF7XsaKPB0vcbAla0ibcRXXCVfIe2x6bSBajo6URWYsYsNWio%2BYMAhTUisr%2FiWVgOfWGw2yKT4GaivhT5qiVUKObdEdVgTcnu9q%2BUqChmXVBDS2wFGfTr0Bn9p7fen%2B7RrBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDcSmkdyi2%2FNbm2Lnk%2Fd%2BEpp%2FlLnJwMa7Bt8R2%2FUDqQrCj4l0WT6coPvhWFrop0RrC%2B%2ByQ%2BXgnhVZxmKFj6eW1CDxDKRzlU8l%2BkbERluH%2FbWxv0LDkQbyqyLc55yRHOtLN5YsRjK8U%2BZgBmfRpfgo5kD1WxImK0S7G5cKIBhmtBo%2BYvtvtcwCDRdQIcNburHWTKOuBZD%2FQkGyMe53inOjnLW1TGQn4qsgEeAQ5%2BZiD%2FQ03RrmStSyhECeEIXgirdDCDWOYpUoKvy9XbcyRUcdyPqFbDf4gHI5rSMJU1BWcIOg&nvMid=35915142910&catId=50002214
365,인기좋은 꿀고구마 중 10kg 전라도농장,"26,900원","1,403",https://cr.shopping.naver.com/adcr.nhn?x=hb4oA%2FrXeq63UNFSpThMZf%2F%2F%2Fw%3D%3DsA4T78SpX7Jzd7j0Oo%2BTZwmBJrTe2DcDc%2Fj7%2B%2F7AQK5nrmbZKMw7CgD%2FASNNyGHGfF5Mp%2BNU0BgZuctgaRibgipxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC%2B%2F8JoU5Ffx82JefcnENCEqEcrHVc0GMch2BRVzfypoKikjGOUVMEBYprWs3Sa3ZTGygxbzUOOGhm2K72Byx9oMOxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ0h%2BwPU4U0ylvasmsmiGHlGcaSNLA9%2BZgYUBomY81S7kKtaIH6mptnUib55BeYssM0LHPQ4Y9MqJm7Gm%2BYrKHGmAsD4Am4BRQkotJfFVuDLH0HBfT7A9N6UxUOCrIhtwPvbRI%2F7TdbXhT2qGr1YJkkc8%2B%2BkPyYUZKgqeOIUu7ZZUhiyBxwuXVOzecpU%2BcpbXk4gMdWNOn6UrcjJ9iDfja2kszP5lPIQyg2QxUOxO%2BDmIaIbT4wPT2RVq4kndhIVrUH1%2FwfbT03TLE8hKAIb9L4Y7Hsx2FzESnjMYflD5c1YjNjqh%2FZemCCOboDhnweAmG&nvMid=35915126120&catId=50002214
366,달콤한 꿀고구마 한입 3kg 미니,"7,500원","1,403",https://cr.shopping.naver.com/adcr.nhn?x=UA4JZcXIupj98CC3m%2FhhWf%2F%2F%2Fw%3D%3DsYbndVigsau%2BgN4sPq84WoIcS4l2WhEKtsC44ucNocnJVcWKdXUnFrQ%2B8ykSAd8keHXNwThZnRMFGdTC80iCyv9hDK3a7lx%2Ba1J2RvxtDLe1XUtU5pZcckITMQ%2FbtNuxOmYHNig40M6mfC8sX77Ia1jKPCruX2agDaxaXlEGACrusinm%2FxIgARmwn3%2FFS%2FoZgrL%2Bo4H6hZ4S4MPaEpTJl5MwJWvQ%2BDiRCD4X94JPnuGg0GmU7TAcVVxQ5y%2B9E%2FTYjcgdU8uilT2Z9e2WWfawczKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8NN0wDk9o%2BZ5Vi8bPIirqvRFjwhW5eDCU%2FRfbWYqGu17x77GNZQIsClczublvmVfp5Ce%2B%2BOon97nDGlDhWJzikIwefsEME1qpc2agpsB5My%2B0AN74FHN3%2FIzDZg4NOWcij6gH1W%2B3Jc5D%2FktyCglRLjgPzZDefFu65EfwEPQSyeriQ9qaI5oISvBO60jlahuQyAo%2Bsyida1XOHWWuaqSCNcvTtug4vCjEvohqOyQz59mwpZB%2FuMNJk2qg9lTBpvMx36L86P7Ey3n5VlWSMWjzE%2BR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=35915395785&catId=50002214
367,황토가 키운 꿀고구마 중 5kg 꿀밤,"15,900원","1,402",https://cr.shopping.naver.com/adcr.nhn?x=eFU%2BXNaqoMXmvAFdMunfNv%2F%2F%2Fw%3D%3Ds8F3K%2BrKU0j0ZBtTM4zqZ0p6obvZxttqgCFCxoKKty6PrmbZKMw7CgD%2FASNNyGHGfW4s55uG0rvYEi7bfAkIRe5xurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC%2B%2F8JoU5Ffx82JefcnENCEqEcrHVc0GMch2BRVzfypoLS3l68Up0J9sYt%2ByEpaziFw%2BVJvPaRvzVsWJF3ob56VMOxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ43Q7y8d8rYY3QMtsXRh7F6byGkg21ndyCKkDzJW6xMAKtaIH6mptnUib55BeYssM%2BmKQJTy2%2FTNgl1yohCgyD9LT2RVDuqc%2BhRWH5Cvos5H0dBSly9gYI0AyDSPEOkfyrQZyo5Eh5xvdYUaXNtWPLG%2FBY9R0FiDCeInN%2FssOqU3dInrm2gUan9cM6Kya%2F%2BSxb5m9aBMf2vBRewY0T3DD%2BimEzheSrB6vooBgHNaQHmchcJ5sagvejoaHHJwcUI3Q0j3Z2h7qqF2okyE9scuYe%2BzHbikG%2BM6iOv9Md7r9zDYdHI8FZtQVGFZJxOyBDKc%2B&nvMid=35915414261&catId=50002214
368,먹기좋은 꿀고구마 특상 2kg 아이간식,"8,900원","1,402",https://cr.shopping.naver.com/adcr.nhn?x=1mZyBOPjvZkVG8L1ZpnTiv%2F%2F%2Fw%3D%3DsiNdCKdFKNYausSx0kgJpx8VYKqLeKIu8Z4X2s5%2F7pyvrmbZKMw7CgD%2FASNNyGHGfvKqZSRb4bf74GfnGCRRz4ZxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC%2B%2F8JoU5Ffx82JefcnENCEqEcrHVc0GMch2BRVzfypoLq59XD3euJgYuhkk7xmTcXs04eWyS%2F0q03UP9CyDBMQ8OxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJY5YPntnMsgsUlXeNAqAneQ4btRVPFDnbZIRTgmFoyQ0KtaIH6mptnUib55BeYssMpU76bP807PcOrw6ZXmz4gsNEMQT2w%2FlNMXBMS6lJgN66rFBEEj%2FxM2m1BZwLmPU6Ggc0BpEwYxpIZ9Aq6ZPYTaZVLvcjRa2GnGfp%2BG7idGgLWGsgZ5sefQ33SyICB118RRB5CxlPzRt%2BgfL89bzoOliExZEUxOZ8xPXuJ0J75JQSwVXovgz8infb2RQesFYId0SCJiH6RumCOJzM3LSaJjpViSnBcuiYFXob80HtxsHLVWGr8fvvH1mWvUgXPK6j&nvMid=35915434658&catId=50002214
369,맛있는 꿀고구마 특상 3kg 군고구마용,"11,900원","1,402",https://cr.shopping.naver.com/adcr.nhn?x=%2FiPlMBRUJ7RobDAXQ9ICA%2F%2F%2F%2Fw%3D%3DsaxPBlThONM%2BmMa9W8dm90iS8ZXLWAWE6kaa2LW0H9bxVcWKdXUnFrQ%2B8ykSAd8keVnPIkwyHR6IYtY%2BOjUWNzthDK3a7lx%2Ba1J2RvxtDLe1XUtU5pZcckITMQ%2FbtNuxOmYHNig40M6mfC8sX77Ia1jKPCruX2agDaxaXlEGACruS0GjtzKkbLsyMv7WsG029mA4JL918Ok4rpH0HINnwyMwJWvQ%2BDiRCD4X94JPnuGg0GmU7TAcVVxQ5y%2B9E%2FTYjcgdU8uilT2Z9e2WWfawczKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8bdjydhWDOO%2Famkp9vtC%2FwS9qRWj7K7f4RErNp9cbqA3x77GNZQIsClczublvmVfp3pTKhgYqOSRm8mfcfAjmjYwefsEME1qpc2agpsB5My9abANDkIyT6Ig2ncGhHwnsKnWyfy6feHgm6xrrSjuTXAOwDvmTiQGoa2t7tGmEEMokGlhr1jUNBm5orvwBtBVBuOu7DxLeTX8BaDgtvezHLDYhYCKekPCDvbTMF%2FwJQpewRy5BjRQ7kQxHAHw4k9cAbD5QsesCzcTeioBHDDdv5QHJqpyG79mx77rLWkckMksOEsHC78VBLnFZh%2FnDobeN&nvMid=35915401220&catId=50002214
370,맛있는 꿀고구마 중 3kg 제철간식,"10,900원","1,402",https://cr.shopping.naver.com/adcr.nhn?x=RT3uP3HGAzG%2BsO%2B%2Bwv7oBv%2F%2F%2Fw%3D%3DsjSohxNUQvnzw09b6%2FeboQoM1clIgoPtNlJotiGRgCwrrmbZKMw7CgD%2FASNNyGHGf7kd6KdUlAH6ZQd5avXQc%2FpxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC%2B%2F8JoU5Ffx82JefcnENCEqEcrHVc0GMch2BRVzfypoLS3l68Up0J9sYt%2ByEpaziFmr263%2BzcDDzEnopmjhR8AcOxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJBbh1ljn1MgYoNsPWkFqimtcgC9Y85cbJJhd3MUCdoR8KtaIH6mptnUib55BeYssM64Os9rAryUDaOosfTABto7VdidWprnetDIU8lAGeIGRHMtgPT68B%2FZDHWIdWXe4bDMB4EnpX1jz95ENOpP%2BsEPQF2CZ%2Fn0XDNqzky7CYGuOWJkNQbZMxDw3tyvpo%2BK2Wi9NWld%2FV5nxIcu324UJDOWtY0vFGtYcImi51jMcKK8aLWkios%2F6kai1Cu3rJumk4e7hXuDGFqVlV84nRndX577sNQSV%2BB3aD1NZ8KiLbzdFB0CIl3BeKsFF2drF%2B%2BsFv&nvMid=35915334477&catId=50002214
371,달콤한 꿀고구마 중 2kg 전라도산지,"7,900원","1,402",https://cr.shopping.naver.com/adcr.nhn?x=Dfmx2Ccn7p56MGD2XZMxrf%2F%2F%2Fw%3D%3DsUbtpGFZvNYHkPRCKPYInFaoevu28DY4dsFwxX%2FRxcACL00Wmf%2Bc%2FkOFzXHXxNt3OCjqHb%2BO%2FbaFtnb8hw1jTIv9ob2qHybJ7LWrxys6wqZW27qwsQnTq2q%2BfhoximrN3XiWKaTVoAXf%2BPZpjFHMxGyK8Z%2BZIVL0dkI7uMY7ppHF3G7Zutd1l2qk5Leyp%2FHSy7AfTRji0ywE3pp5sC%2FrsLsNWio%2BYMAhTUisr%2FiWVgOfWGw2yKT4GaivhT5qiVUKObdEdVgTcnu9q%2BUqChmXVBDS2wFGfTr0Bn9p7fen%2B7RrBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDb5eG5MSKeVWF3MhNyk8t8Z%2FlLnJwMa7Bt8R2%2FUDqQrCTlL4RbMmP%2BFif3v0y8TC%2FrmYLaVDLmeDHfnlgi%2F5hoFQYyhHtFctWxfKinKkrmkXvbRI%2F7TdbXhT2qGr1YJkkboCsdVYbspEWMIi8J%2B9zITr2VDuC1laEuia0QsznJys5YJYdnyu1DTXT4iCSQs1jViExZEUxOZ8xPXuJ0J75JQSwVXovgz8infb2RQesFYICgGutDSBo4K0MjfhH%2FQCRjpViSnBcuiYFXob80HtxsHLVWGr8fvvH1mWvUgXPK6j&nvMid=35915439703&catId=50002214
372,싱싱한 꿀고구마 특상 5kg 산지농장,"16,900원","1,401",https://cr.shopping.naver.com/adcr.nhn?x=M%2BDessWoUcE7zqs3a%2F%2Fh7%2F%2F%2F%2Fw%3D%3DsaOOH53f5QSUSqWIT%2FSX%2FZkjzVARyXJfZAT%2FQ2%2FXphf2L00Wmf%2Bc%2FkOFzXHXxNt3OWltFlkXoIgcwM%2BkKaS33%2BP9ob2qHybJ7LWrxys6wqZW27qwsQnTq2q%2BfhoximrN3XiWKaTVoAXf%2BPZpjFHMxGyK8Z%2BZIVL0dkI7uMY7ppHEu0MCTHlZ7k3lqyFZd52uAD3AAKczIdZrYDtWd9ARLJcNWio%2BYMAhTUisr%2FiWVgOfWGw2yKT4GaivhT5qiVUKObdEdVgTcnu9q%2BUqChmXVBDS2wFGfTr0Bn9p7fen%2B7RrBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDfEcy8GAUnNEosMZnpH3bOZ%2FlLnJwMa7Bt8R2%2FUDqQrCnNOKH58skPivJcS0df2xP3Qa3Wu5ubjEM8po0PZDejMSKsz1901GiW1pspgcPXZ9Ggc0BpEwYxpIZ9Aq6ZPYTQMQYtTSS48s9P3y%2FBUKWOqF6jfdXs8ne5tveQalQHkRbJpCr7YKdw4SndhIYKCT3Yq7KUVWB4m8z19zVkMBYtw%2Bbd8dFkfPn4Iw2enVk4%2BvUHXBaqtocrrPegVaiWx%2BvrIL%2BFr0c9xbgAJS7dvA7XFoaKZHilHbuauHUigNM5KA&nvMid=35915364208&catId=50002214
373,매니아들의선택 영암 황금호박 토울고구마 한입 황토 세척고구마 2kg 3kg 5kg 10kg,"9,100원","1,396",https://cr.shopping.naver.com/adcr.nhn?x=LyE5jfN6ruviKQ9aue7iPv%2F%2F%2Fw%3D%3DsilRc76R3fr61og0idgEm7puXIRfFP%2BuwuiQ0u3i21m%2FrmbZKMw7CgD%2FASNNyGHGfm3IfOaf5w9Or05Md0eyMlZxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC4imSjdme49VT4GQVedfYwMVIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NRsxAJmNSfLG2jdHwyHNNMdCZnOsN%2BPpvk%2BYBjNPfgQLDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqjBvWGaeRUkhEY10UG4gGMRsCeHK1UYE8DL4zRoWrOz2JjoIw4cB9IIbrIIjBmPNcjyt0hhcPu4aeESjrqKwWPnN81WjUpxJVJrN5mDsz4Bp3a3UdmcLftifFvhqEP9L4fdnH67lCby5bXY3yKyW09%2BXCYqApoGm%2F72y05Vv9TNRYwEg8nilrY%2B83F4OJ%2BYKhc6vCHl%2F65mXaL4JQVL2tchUPqFO7EJZFgwtA7p719%2BfxbKPp%2BcntnE9lfL3HK6f660SC4skbgWoGEtfFt1F3uB9IU7J%2FPUnV2VhvB0dL3rwdYhDW7fO3QYVpvmvMhaWwwuTEfOxpqAPTwUTZGJxM8IeKZpph20ho1v%2BUayuRlzB2AmcRE7N7TZmN0Aye%2F89yoVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=82349409377&catId=50002214
374,안면도 호박고구마5kg(상),"22,900원","1,369",https://cr.shopping.naver.com/adcr.nhn?x=fQfnTPyD0s9c2JxLhSA0lP%2F%2F%2Fw%3D%3DsVj%2BzLI0SH5M5LeLzH86gAEhl4oAROTm%2FTKsJORW1k9rrmbZKMw7CgD%2FASNNyGHGfNdJBph5XTJevZBZ9VXnEx5xurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqCqT2PtRUyiR5N2lVhGmKJEFVYZ5bt8C2qIgIK%2BKcb50OQ5Hn22Pw%2FjgdMbqt66tJcJ0jYVH6Yd%2B%2BgyxHsXWcL6NYBJneC%2BHhN%2Bkv7VxH%2BR4NPkoMHZf%2BlFTdoL%2Fq%2BvITscgdU8uilT2Z9e2WWfawczKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI80bH4RiDmM8MO7BBr2v5utmBdYjm0PZnRD%2FMMIXpvW0kxUyEH3mSv22oGGtxWGnevP3CGdAPVIB%2BUrKBVzCxl4irUkgH2nleMX3nWuNir9hFdRoXPgnwggesd9hPFhLjokf30JnvsWHceriI0IJh8gUnp4yc03skEzdzLixHDe9cx6SkBpOvqxda%2FIH6k6SCjG1HV8jtwTAXholITPknOhsvTtug4vCjEvohqOyQz59m0VPccBAgvSnZhLnn40d3wn13MZvEe6%2FDB5KtNevevZOR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=28210286446&catId=50002214
375,[단하루] 해남 꿀고구마 5kg 특상 외 직접 농사지은 고구마 1 2 3 5 10kg 골라담기 - 해남에서 직접 농사 짓고 판매합니다,"11,880원","1,367",https://cr.shopping.naver.com/adcr.nhn?x=zOF858umLLV3%2Firxev7YMP%2F%2F%2Fw%3D%3DsZyidu7lT%2BAW%2B5zC4HfQcgAZmyrt8IRAlFOMyuHWXajfrmbZKMw7CgD%2FASNNyGHGfwT13H4V1VHytkj6dDHSp0JxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqCMf6Rr6ELZKg3RgoiMPSbH497k2zEgsKRuXxQI3%2Bw%2Fk6Be7%2BnFocpjkYVaoMALdgwjl1xcGSQa41Jc2jQbQjHjYTUqPhieqAo3%2FWPMzXDabnmfD6GkFWWJ9Ba1qlqNMR5YoUFGTrE3bZISWQAWApVaT9rXyqENDUD8omnd%2BAEOivf3Vb8LXDlJWzaxi1N0VJ67vphhxPp39XrL6fcUy2oqvsuG9THev6B4BfNEZfXVuBhp78SDI%2Beh9DNNSTyushrtKpt%2Br%2B2oLx8ucadKqHf15Dzj1mGsJG8HHSetc7SC%2Bn2VKp6REWq%2F51oaQK72hXZ8HOEFE1qSHJ%2FFD8X6A9b5UC%2BB9BeLzRJoLG03k5WQyTkJDB%2FfiB%2Bqf6JQcFmEbK7tkzKEtc050mrM5ZJYVuFxvPdhEusDmATzx%2Fkb7hWBs2JVikIq5aE5sLQo0Lk%2F3pvN9X6F9Fcj8rJetj3JnfJV%2BWF6zaPIHdDC9%2Bk35uoNKgphM4Xkqwer6KAYBzWkB5nx0FrqDDWHP3YPSvwwn%2FpZ4NbrHY4Cm0jZ%2BVUk%2FMcGsKqnpL9jBNrjXO1Ow70P%2BA7HRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=33962048120&catId=50002214
376,[자연맛남] 22년 첫수확 해남 첫사랑 꿀고구마 10kg (특상/100g-300g),"26,900원","1,362",https://cr.shopping.naver.com/adcr.nhn?x=089MfWk6OWwerXpohv6u8f%2F%2F%2Fw%3D%3DsKHaQ3wXH9eC9OBeRfbn1BliK74cvCH4IYJxSi4pOrm5VcWKdXUnFrQ%2B8ykSAd8kecu0Hk%2BpCKNB%2BYYRTNL0tBNhDK3a7lx%2Ba1J2RvxtDLe1XUtU5pZcckITMQ%2FbtNuxODukOi59UTieAsdl2r7r2HARcFh1hqVew80UQgvrzxePhCp9eqvUPsxkNlGcJUiVxpWaR4lN%2FqpxqIOVFAvh4G48d%2BY%2F%2B7M5voCgLo0afvLICB3OYDhMu6QqcDSzZajyKEFGsnsux6yXTLHxpE%2BnxGyjpvm4ILUE96UPIYEBA475Nzy%2BRMnfXt5YXJrPq0kiJgGwmPNX%2Fe%2BXkuZ30duRQYj%2FN1gL%2FBgCKENDMCz1nm%2F1HReVuoOJ9RdPa6W2YoA%2FH%2B%2BkTKsRW8NwIX3nVcUrySiLdBg7TR4bT%2FEVyBJ9T%2FLHM51Cn%2BMO1L62EKZlDYBLtKZxuj9EJLbgrY0%2B0fONjXjrh2ORFpRYiILiB54JZVUqWY6Mx%2F3OrQLQMbKAG2EQh7HT8sdE7mitBx45fgepkeCLnRPEf%2Bv7Ay8oDzsDKkDVU2KGTQ6dtPS0QYD9gLFxbn0CSUoy40sgVUu8lAp7f6V32JtrsPZQ1q5Qs72LfFySjrgWQ%2F0JBsjHud4pzo5y1tUxkJ%2BKrIBHgEOfmYg%2F0NHkNShmsJtYltwmskjG4uHUrdKPp%2Fgxcur6Vm%2FRnT1EwhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=28035340225&catId=50002214
377,꿀고구마 5kg 특크기 22년 수확,"20,900원","1,359",https://cr.shopping.naver.com/adcr.nhn?x=96qw4eDxK%2B72RK%2BrDqxnIP%2F%2F%2Fw%3D%3DsEZWxftiS3WvVoQhd9%2BeBogjQLueZyPWHYj72X4RMYPjrmbZKMw7CgD%2FASNNyGHGfwbNiI4sF1XXtlNZd%2BzTs75xurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqCMf6Rr6ELZKg3RgoiMPSbH7%2Fgzjs3ZMj68ozxrVNKBpie7Oz%2FlOz%2BN2Dimowiv1fgM9u416N630yG6nxt8upC8iw4mhiEHTOYeSAzj%2Bcat2hJxOMDtVUfEeQvZovv1hS15%2FV3PgXAvIuUseM1FTYeTbp%2BrHBuiRlptSwxzSHgy%2BFTgNay7Wn%2BCSxShcJnEr1CVV3pn6Znl%2B9MAtsEE%2BZ8ouacYsA2T1ONC2M4R1%2F3Eb%2BHJqXK5RoMmmVvrXO99eVGv9OAQbFvoz00Z8EOdVfO2YugVX5GpNcxrcRwfKsn6zuMQqVXRUapPbDDV%2FMdc%2FUqjVLEu926m41NADkxN5MEiabjK4qzpeAa39nALRw%2BfkqolboGmMBt%2Bkbhjeh%2Byb5%2F9Il65WLm%2FjAIBrqgffO%2FhezFhQ3mHaVd64%2BYUU3H2gAcZP%2FMGeratpi157LuUtkDGiG0%2BMD09kVauJJ3YSFa1DM%2FEf07w3TFJEwqXzM3A%2BtuCEK44iSUxH%2Bjb%2Fu0fh7LzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=35828018850&catId=50002214
378,[푸드페어] [봉팔형님] 해남 꿀고구마 숙성 고구마 2개구매시 덤추가 - 2개 구매시 추가증정,"6,080원","1,359",https://cr.shopping.naver.com/adcr.nhn?x=GcVHr2jaRU%2BZFhm41Ky5Bf%2F%2F%2Fw%3D%3DsT%2BmW%2Bs9InxZyxOqV2neSm%2Bg%2B8p1IZon%2F8rJYoqq5CUrrmbZKMw7CgD%2FASNNyGHGf8fxXRiYsZqSFN8n93X%2BTPZxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqCMf6Rr6ELZKg3RgoiMPSbH497k2zEgsKRuXxQI3%2Bw%2Fk6Be7%2BnFocpjkYVaoMALdgwwQiPCKkYB%2B2mhQh3GL8LOgaORGh8BvIaW40E91M%2BguTmfD6GkFWWJ9Ba1qlqNMR5YoUFGTrE3bZISWQAWApVaT9rXyqENDUD8omnd%2BAEOivf3Vb8LXDlJWzaxi1N0VJ6W43o9dw%2B6FVIl25oGhyZXPsuG9THev6B4BfNEZfXVuBhp78SDI%2Beh9DNNSTyushrPx58mnOBYBotcAD25Gkt1tflXcorkGU9oomevTARSGBW62mA2YMZz8q7rZCN%2FbFZhGb%2Ffkea%2BqGpbNxCf7pX2KOeZYI2k8kclk3MtW77Rp74fpQn3VJ32auNs31Kb34Y975FsM7Smt0Xoo8oHGiB1Z8FvqNd1XCMJejF0nSB6ZhAW1d86Qp8HA8lIch%2B5pWMa%2BHD5VJd0wJOjVJMPXPotMFCczIFRTxJKPvUZ0famvjDRKSJHDCe8MKt9Uj8vGYojwYpjw2cDrbWY3K8FHJWfYTeOrDvCimFLe0hATfHJMOj6%2BJjJAuGJH7ZKblnCAAQxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=29846766900&catId=50002214
379,여주고구마 꿀고구마 베니하루카 5kg 10kg 생산자 판매,"17,000원","1,355",https://cr.shopping.naver.com/adcr.nhn?x=mFeycAvRa2qnaXTkCt6QU%2F%2F%2F%2Fw%3D%3DsmMR6qBgJufgXZrzztakuPK3DBwJYYiIirtI%2BtID82qyL00Wmf%2Bc%2FkOFzXHXxNt3OP5UyfVW2tvsOZ%2BGUJNtAKP9ob2qHybJ7LWrxys6wqZW27qwsQnTq2q%2BfhoximrN3XiWKaTVoAXf%2BPZpjFHMxG0S%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOYVwnbZgtXGsO5ff1pB88kZdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKe1NkOXIhoWaoWCnRflW71DeQ%2BEF5C1FgAnbLf%2Bek4y4V36ogsAbT2GMBHUreotiQIeyEpQLaLHqV4rHY2i%2BFiLP%2BbipXxXh2LGfO6s8NHMSKHKZzFjXstzg9fl72U7EVjFV6XxfBiui91OdlwI03jw7TUrP3OodewGDwgUuopE7xFA%2BEJEw5J4bTO9nMGYCeZ30UB3tfYjHqnn%2FL35dLkf9uyGcbRoffexrE%2F%2BndkHj%2F7ymklvi6Kcl1r3xlz1WTbEKHCxBhmtMLJXh3NqRZK1ifnwzEAYHpjoDFHPaPWWbQ8RHQMXUMVd2C2UajHlgQu6NawfXWZ8gFOYbJ5nndl7Njqh%2FZemCCOboDhnweAmG&nvMid=82730063059&catId=50002214
380,햇 고구마 꿀고구마 특상품 최상품 5kg,"21,900원","1,354",https://cr.shopping.naver.com/adcr.nhn?x=5OS7vTGsVX2wqVwK%2FuRPoP%2F%2F%2Fw%3D%3DsKlbI7TIhukSYOKhWgwrKSBM6vKJ7GvlBHuPzv%2BcHRn2L00Wmf%2Bc%2FkOFzXHXxNt3OAIKFeOMBU8nseN0ziwdFy%2F9ob2qHybJ7LWrxys6wqZW27qwsQnTq2q%2BfhoximrN3XiWKaTVoAXf%2BPZpjFHMxGxzWbUP4hsfkDiMh%2FeiprrdhOluJ1tWQQiXRTgst1zfMi%2FPBUXbO%2FCgVoK6uvwzbBWFTAmsOGbI4SrVDuJu0oZHhMg2a0uLuMISBRjBGtBx0fii7x8QZyPJ1TNDe1wHA60IHhZoZSLqqBCJN7MOrjiWRJEped0frsfo6lv8%2BqS8igLOpFSU9MjjDdHyLMgYZFquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ7ug0ypv9oHbtVgozXhu4n%2BuBYWwRXoASHluvQrLFh0ZdrU9gBvTOY8XVxGgpGxxd2Pq%2FGkYlBr98u2XnuK4LzJQ%2BcfgZqFdwCBPfea6asx8pub5rnRw45r96NEDeLTBs6vjKzHd4a%2Fgw7hgc%2FCATSnfTRm5GODrqHYgphNTaLr2hHF3LCWObCKisHMjsByEPG45IvTauUIEYxMoGOnYY4QNc%2FFvhFXy%2FQdyVynlgFyVrWNLxRrWHCJoudYzHCivG2GL10Z4LF%2FRHUjShHWh%2BbHwd5ELxGv%2Bwpqhq3O1TP4C7DUElfgd2g9TWfCoi283RQdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=30042345018&catId=50002214
